trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,Adulto ida,Básico,Elige,Elige Confort,Prémium
03183,04040,71801,Renfe,AVE,2025-11-14 19:46:00,2025-11-14 21:24:00,0 days 01:38:00,03183_14-11-2025-18.27,,40.05,48.05,85.25,104.25
03183,04104,71801,Renfe,AVE,2025-11-14 20:46:00,2025-11-14 21:24:00,0 days 00:38:00,03183_14-11-2025-18.27,,22.25,26.7,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-15 18:27:00,2025-11-15 21:24:00,0 days 02:57:00,03183_15-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-15 19:46:00,2025-11-15 21:24:00,0 days 01:38:00,03183_15-11-2025-18.27,,80.1,88.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-15 20:46:00,2025-11-15 21:24:00,0 days 00:38:00,03183_15-11-2025-18.27,,44.5,48.95,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-16 18:27:00,2025-11-16 21:24:00,0 days 02:57:00,03183_16-11-2025-18.27,,130.45,142.3,157.75,176.75
03183,04040,71801,Renfe,AVE,2025-11-16 19:46:00,2025-11-16 21:24:00,0 days 01:38:00,03183_16-11-2025-18.27,,80.1,88.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-16 20:46:00,2025-11-16 21:24:00,0 days 00:38:00,03183_16-11-2025-18.27,,44.5,48.95,59.2,78.2
03183,60000,71801,Renfe,AVE,2025-11-17 18:27:00,2025-11-17 21:24:00,0 days 02:57:00,03183_17-11-2025-18.27,,83.0,94.9,94.65,113.65
03183,04040,71801,Renfe,AVE,2025-11-17 19:46:00,2025-11-17 21:24:00,0 days 01:38:00,03183_17-11-2025-18.27,,56.05,64.1,63.9,82.9
03183,04104,71801,Renfe,AVE,2025-11-17 20:46:00,2025-11-17 21:24:00,0 days 00:38:00,03183_17-11-2025-18.27,,31.15,35.6,35.5,54.5
03183,60000,71801,Renfe,AVE,2025-11-18 18:27:00,2025-11-18 21:24:00,0 days 02:57:00,03183_18-11-2025-18.27,,94.9,106.75,110.4,129.4
03183,04040,71801,Renfe,AVE,2025-11-18 19:46:00,2025-11-18 21:24:00,0 days 01:38:00,03183_18-11-2025-18.27,,64.1,72.1,74.55,93.55
03183,04104,71801,Renfe,AVE,2025-11-18 20:46:00,2025-11-18 21:24:00,0 days 00:38:00,03183_18-11-2025-18.27,,35.6,40.05,41.45,60.45
03183,60000,71801,Renfe,AVE,2025-11-19 18:27:00,2025-11-19 21:24:00,0 days 02:57:00,03183_19-11-2025-18.27,,106.75,118.6,126.2,145.2
03183,04040,71801,Renfe,AVE,2025-11-19 19:46:00,2025-11-19 21:24:00,0 days 01:38:00,03183_19-11-2025-18.27,,64.1,72.1,63.9,82.9
03183,04104,71801,Renfe,AVE,2025-11-19 20:46:00,2025-11-19 21:24:00,0 days 00:38:00,03183_19-11-2025-18.27,,35.6,40.05,41.45,60.45
03183,60000,71801,Renfe,AVE,2025-11-20 18:27:00,2025-11-20 21:24:00,0 days 02:57:00,03183_20-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-20 19:46:00,2025-11-20 21:24:00,0 days 01:38:00,03183_20-11-2025-18.27,,40.05,48.05,106.55,125.55
03183,04104,71801,Renfe,AVE,2025-11-20 20:46:00,2025-11-20 21:24:00,0 days 00:38:00,03183_20-11-2025-18.27,,22.25,26.7,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-21 18:27:00,2025-11-21 21:24:00,0 days 02:57:00,03183_21-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-21 19:46:00,2025-11-21 21:24:00,0 days 01:38:00,03183_21-11-2025-18.27,,80.1,88.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-21 20:46:00,2025-11-21 21:24:00,0 days 00:38:00,03183_21-11-2025-18.27,,44.5,48.95,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-22 18:27:00,2025-11-22 21:24:00,0 days 02:57:00,03183_22-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-22 19:46:00,2025-11-22 21:24:00,0 days 01:38:00,03183_22-11-2025-18.27,,72.1,80.1,85.25,104.25
03183,04104,71801,Renfe,AVE,2025-11-22 20:46:00,2025-11-22 21:24:00,0 days 00:38:00,03183_22-11-2025-18.27,,40.05,44.5,47.35,66.35
03183,60000,71801,Renfe,AVE,2025-11-23 18:27:00,2025-11-23 21:24:00,0 days 02:57:00,03183_23-11-2025-18.27,,130.45,142.3,157.75,176.75
03183,04040,71801,Renfe,AVE,2025-11-23 19:46:00,2025-11-23 21:24:00,0 days 01:38:00,03183_23-11-2025-18.27,,56.05,64.1,63.9,82.9
03183,04104,71801,Renfe,AVE,2025-11-23 20:46:00,2025-11-23 21:24:00,0 days 00:38:00,03183_23-11-2025-18.27,,31.15,35.6,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-24 18:27:00,2025-11-24 21:24:00,0 days 02:57:00,03183_24-11-2025-18.27,,83.0,94.9,94.65,113.65
03183,04040,71801,Renfe,AVE,2025-11-24 19:46:00,2025-11-24 21:24:00,0 days 01:38:00,03183_24-11-2025-18.27,,56.05,64.1,63.9,82.9
03183,04104,71801,Renfe,AVE,2025-11-24 20:46:00,2025-11-24 21:24:00,0 days 00:38:00,03183_24-11-2025-18.27,,31.15,35.6,35.5,54.5
03183,60000,71801,Renfe,AVE,2025-11-25 18:27:00,2025-11-25 21:24:00,0 days 02:57:00,03183_25-11-2025-18.27,,83.0,94.9,94.65,113.65
03183,04040,71801,Renfe,AVE,2025-11-25 19:46:00,2025-11-25 21:24:00,0 days 01:38:00,03183_25-11-2025-18.27,,56.05,64.1,63.9,82.9
03183,04104,71801,Renfe,AVE,2025-11-25 20:46:00,2025-11-25 21:24:00,0 days 00:38:00,03183_25-11-2025-18.27,,31.15,35.6,35.5,54.5
03183,60000,71801,Renfe,AVE,2025-11-26 18:27:00,2025-11-26 21:24:00,0 days 02:57:00,03183_26-11-2025-18.27,,94.9,106.75,110.4,129.4
03183,04040,71801,Renfe,AVE,2025-11-26 19:46:00,2025-11-26 21:24:00,0 days 01:38:00,03183_26-11-2025-18.27,,64.1,72.1,74.55,93.55
03183,04104,71801,Renfe,AVE,2025-11-26 20:46:00,2025-11-26 21:24:00,0 days 00:38:00,03183_26-11-2025-18.27,,35.6,40.05,41.45,60.45
03183,60000,71801,Renfe,AVE,2025-11-27 18:27:00,2025-11-27 21:24:00,0 days 02:57:00,03183_27-11-2025-18.27,,106.75,118.6,157.75,176.75
03183,04040,71801,Renfe,AVE,2025-11-27 19:46:00,2025-11-27 21:24:00,0 days 01:38:00,03183_27-11-2025-18.27,,64.1,72.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-27 20:46:00,2025-11-27 21:24:00,0 days 00:38:00,03183_27-11-2025-18.27,,35.6,40.05,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-28 18:27:00,2025-11-28 21:24:00,0 days 02:57:00,03183_28-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-28 19:46:00,2025-11-28 21:24:00,0 days 01:38:00,03183_28-11-2025-18.27,,80.1,88.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-28 20:46:00,2025-11-28 21:24:00,0 days 00:38:00,03183_28-11-2025-18.27,,44.5,48.95,53.25,72.25
03183,60000,71801,Renfe,AVE,2025-11-29 18:27:00,2025-11-29 21:24:00,0 days 02:57:00,03183_29-11-2025-18.27,,106.75,118.6,126.2,145.2
03183,04040,71801,Renfe,AVE,2025-11-29 19:46:00,2025-11-29 21:24:00,0 days 01:38:00,03183_29-11-2025-18.27,,72.1,80.1,85.25,104.25
03183,04104,71801,Renfe,AVE,2025-11-29 20:46:00,2025-11-29 21:24:00,0 days 00:38:00,03183_29-11-2025-18.27,,40.05,44.5,47.35,66.35
03183,60000,71801,Renfe,AVE,2025-11-30 18:27:00,2025-11-30 21:24:00,0 days 02:57:00,03183_30-11-2025-18.27,,118.6,130.45,141.95,160.95
03183,04040,71801,Renfe,AVE,2025-11-30 19:46:00,2025-11-30 21:24:00,0 days 01:38:00,03183_30-11-2025-18.27,,80.1,88.1,95.9,114.9
03183,04104,71801,Renfe,AVE,2025-11-30 20:46:00,2025-11-30 21:24:00,0 days 00:38:00,03183_30-11-2025-18.27,,44.5,48.95,53.25,72.25
03191,60000,71801,Renfe,AVE,2025-11-02 18:57:00,2025-11-02 21:34:00,0 days 02:37:00,03191_02-11-2025-18.57,,112.0,126.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-03 18:57:00,2025-11-03 21:34:00,0 days 02:37:00,03191_03-11-2025-18.57,,98.0,112.0,111.7,130.7
03191,60000,71801,Renfe,AVE,2025-11-04 18:57:00,2025-11-04 21:34:00,0 days 02:37:00,03191_04-11-2025-18.57,,112.0,126.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-05 18:57:00,2025-11-05 21:34:00,0 days 02:37:00,03191_05-11-2025-18.57,,140.0,154.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-06 18:57:00,2025-11-06 21:34:00,0 days 02:37:00,03191_06-11-2025-18.57,,168.0,182.0,204.8,223.8
03191,60000,71801,Renfe,AVE,2025-11-07 18:57:00,2025-11-07 21:34:00,0 days 02:37:00,03191_07-11-2025-18.57,,168.0,182.0,186.2,205.2
03191,60000,71801,Renfe,AVE,2025-11-09 18:57:00,2025-11-09 21:34:00,0 days 02:37:00,03191_09-11-2025-18.57,,140.0,154.0,204.8,223.8
03191,60000,71801,Renfe,AVE,2025-11-10 18:57:00,2025-11-10 21:34:00,0 days 02:37:00,03191_10-11-2025-18.57,,84.0,98.0,111.7,130.7
03191,60000,71801,Renfe,AVE,2025-11-11 18:57:00,2025-11-11 21:34:00,0 days 02:37:00,03191_11-11-2025-18.57,,84.0,98.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-12 18:57:00,2025-11-12 21:34:00,0 days 02:37:00,03191_12-11-2025-18.57,,140.0,154.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-13 18:57:00,2025-11-13 21:34:00,0 days 02:37:00,03191_13-11-2025-18.57,,140.0,154.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-14 18:57:00,2025-11-14 21:34:00,0 days 02:37:00,03191_14-11-2025-18.57,,84.0,98.0,111.7,130.7
03191,60000,71801,Renfe,AVE,2025-11-16 18:57:00,2025-11-16 21:34:00,0 days 02:37:00,03191_16-11-2025-18.57,,126.0,140.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-17 18:57:00,2025-11-17 21:34:00,0 days 02:37:00,03191_17-11-2025-18.57,,84.0,98.0,111.7,130.7
03191,60000,71801,Renfe,AVE,2025-11-18 18:57:00,2025-11-18 21:34:00,0 days 02:37:00,03191_18-11-2025-18.57,,84.0,98.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-19 18:57:00,2025-11-19 21:34:00,0 days 02:37:00,03191_19-11-2025-18.57,,140.0,154.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-20 18:57:00,2025-11-20 21:34:00,0 days 02:37:00,03191_20-11-2025-18.57,,126.0,140.0,167.6,186.6
03191,60000,71801,Renfe,AVE,2025-11-21 18:57:00,2025-11-21 21:34:00,0 days 02:37:00,03191_21-11-2025-18.57,,112.0,126.0,130.35,149.35
03191,60000,71801,Renfe,AVE,2025-11-23 18:57:00,2025-11-23 21:34:00,0 days 02:37:00,03191_23-11-2025-18.57,,126.0,140.0,186.2,205.2
03191,60000,71801,Renfe,AVE,2025-11-24 18:57:00,2025-11-24 21:34:00,0 days 02:37:00,03191_24-11-2025-18.57,,70.0,84.0,93.1,112.1
03191,60000,71801,Renfe,AVE,2025-11-25 18:57:00,2025-11-25 21:34:00,0 days 02:37:00,03191_25-11-2025-18.57,,70.0,84.0,93.1,112.1
03191,60000,71801,Renfe,AVE,2025-11-26 18:57:00,2025-11-26 21:34:00,0 days 02:37:00,03191_26-11-2025-18.57,,126.0,140.0,223.45,242.45
03191,60000,71801,Renfe,AVE,2025-11-27 18:57:00,2025-11-27 21:34:00,0 days 02:37:00,03191_27-11-2025-18.57,,112.0,126.0,130.35,149.35
03191,60000,71801,Renfe,AVE,2025-11-28 18:57:00,2025-11-28 21:34:00,0 days 02:37:00,03191_28-11-2025-18.57,,140.0,154.0,186.2,205.2
03191,60000,71801,Renfe,AVE,2025-11-30 18:57:00,2025-11-30 21:34:00,0 days 02:37:00,03191_30-11-2025-18.57,,112.0,126.0,204.8,223.8
03201,60000,71801,Renfe,AVE,2025-11-02 20:05:00,2025-11-02 22:42:00,0 days 02:37:00,03201_02-11-2025-20.05,,195.85,209.85,223.3,242.3
03201,60000,71801,Renfe,AVE,2025-11-03 20:05:00,2025-11-03 22:42:00,0 days 02:37:00,03201_03-11-2025-20.05,,69.95,83.95,93.05,112.05
03201,60000,71801,Renfe,AVE,2025-11-04 20:05:00,2025-11-04 22:42:00,0 days 02:37:00,03201_04-11-2025-20.05,,111.9,125.9,130.25,149.25
03201,60000,71801,Renfe,AVE,2025-11-05 20:05:00,2025-11-05 22:42:00,0 days 02:37:00,03201_05-11-2025-20.05,,111.9,125.9,130.25,149.25
03201,60000,71801,Renfe,AVE,2025-11-06 20:05:00,2025-11-06 22:42:00,0 days 02:37:00,03201_06-11-2025-20.05,,111.9,125.9,167.45,186.45
03201,60000,71801,Renfe,AVE,2025-11-07 20:05:00,2025-11-07 22:42:00,0 days 02:37:00,03201_07-11-2025-20.05,,111.9,125.9,130.25,149.25
03201,60000,71801,Renfe,AVE,2025-11-11 20:05:00,2025-11-11 22:42:00,0 days 02:37:00,03201_11-11-2025-20.05,,83.95,97.95,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-12 20:05:00,2025-11-12 22:42:00,0 days 02:37:00,03201_12-11-2025-20.05,,83.95,97.95,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-13 20:05:00,2025-11-13 22:42:00,0 days 02:37:00,03201_13-11-2025-20.05,,97.95,111.9,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-14 20:05:00,2025-11-14 22:42:00,0 days 02:37:00,03201_14-11-2025-20.05,,83.95,97.95,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-16 20:05:00,2025-11-16 22:42:00,0 days 02:37:00,03201_16-11-2025-20.05,,97.95,111.9,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-17 20:05:00,2025-11-17 22:42:00,0 days 02:37:00,03201_17-11-2025-20.05,,69.95,83.95,93.05,112.05
03201,60000,71801,Renfe,AVE,2025-11-18 20:05:00,2025-11-18 22:42:00,0 days 02:37:00,03201_18-11-2025-20.05,,55.95,69.95,74.45,93.45
03201,60000,71801,Renfe,AVE,2025-11-19 20:05:00,2025-11-19 22:42:00,0 days 02:37:00,03201_19-11-2025-20.05,,83.95,97.95,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-20 20:05:00,2025-11-20 22:42:00,0 days 02:37:00,03201_20-11-2025-20.05,,111.9,125.9,130.25,149.25
03201,60000,71801,Renfe,AVE,2025-11-21 20:05:00,2025-11-21 22:42:00,0 days 02:37:00,03201_21-11-2025-20.05,,97.95,111.9,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-23 20:05:00,2025-11-23 22:42:00,0 days 02:37:00,03201_23-11-2025-20.05,,111.9,125.9,130.25,149.25
03201,60000,71801,Renfe,AVE,2025-11-24 20:05:00,2025-11-24 22:42:00,0 days 02:37:00,03201_24-11-2025-20.05,,55.95,69.95,74.45,93.45
03201,60000,71801,Renfe,AVE,2025-11-25 20:05:00,2025-11-25 22:42:00,0 days 02:37:00,03201_25-11-2025-20.05,,69.95,83.95,93.05,112.05
03201,60000,71801,Renfe,AVE,2025-11-26 20:05:00,2025-11-26 22:42:00,0 days 02:37:00,03201_26-11-2025-20.05,,69.95,83.95,93.05,112.05
03201,60000,71801,Renfe,AVE,2025-11-27 20:05:00,2025-11-27 22:42:00,0 days 02:37:00,03201_27-11-2025-20.05,,97.95,111.9,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-28 20:05:00,2025-11-28 22:42:00,0 days 02:37:00,03201_28-11-2025-20.05,,83.95,97.95,111.65,130.65
03201,60000,71801,Renfe,AVE,2025-11-30 20:05:00,2025-11-30 22:42:00,0 days 02:37:00,03201_30-11-2025-20.05,,125.9,139.9,148.85,167.85
03203,60000,71801,Renfe,AVE,2025-11-01 20:27:00,2025-11-01 23:48:00,0 days 03:21:00,03203_01-11-2025-20.27,,47.45,59.3,94.65,113.65
03203,04007,71801,Renfe,AVE,2025-11-01 20:53:00,2025-11-01 23:48:00,0 days 02:55:00,03203_01-11-2025-20.27,,44.65,55.8,89.05,108.05
03203,04007,04040,Renfe,AVE,2025-11-01 20:53:00,2025-11-01 21:57:00,0 days 01:04:00,03203_01-11-2025-20.27,,34.15,41.0,63.6,82.6
03203,70600,71801,Renfe,AVE,2025-11-01 21:33:00,2025-11-01 23:48:00,0 days 02:15:00,03203_01-11-2025-20.27,,46.1,55.3,85.85,104.85
03203,04040,71801,Renfe,AVE,2025-11-01 21:58:00,2025-11-01 23:48:00,0 days 01:50:00,03203_01-11-2025-20.27,,40.05,48.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-01 22:42:00,2025-11-01 23:48:00,0 days 01:06:00,03203_01-11-2025-20.27,,35.0,40.8,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-01 23:09:00,2025-11-01 23:48:00,0 days 00:39:00,03203_01-11-2025-20.27,,26.7,31.15,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-02 20:27:00,2025-11-02 23:48:00,0 days 03:21:00,03203_02-11-2025-20.27,,130.45,142.3,157.75,176.75
03203,04007,71801,Renfe,AVE,2025-11-02 20:53:00,2025-11-02 23:48:00,0 days 02:55:00,03203_02-11-2025-20.27,,122.75,133.9,148.45,167.45
03203,04007,04040,Renfe,AVE,2025-11-02 20:53:00,2025-11-02 21:57:00,0 days 01:04:00,03203_02-11-2025-20.27,,81.95,88.8,99.9,118.9
03203,70600,71801,Renfe,AVE,2025-11-02 21:33:00,2025-11-02 23:48:00,0 days 02:15:00,03203_02-11-2025-20.27,,101.4,110.65,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-02 21:58:00,2025-11-02 23:48:00,0 days 01:50:00,03203_02-11-2025-20.27,,48.05,56.05,63.9,82.9
03203,78400,71801,Renfe,AVE,2025-11-02 22:42:00,2025-11-02 23:48:00,0 days 01:06:00,03203_02-11-2025-20.27,,35.0,40.8,46.5,65.5
03203,04104,71801,Renfe,AVE,2025-11-02 23:09:00,2025-11-02 23:48:00,0 days 00:39:00,03203_02-11-2025-20.27,,26.7,31.15,35.5,54.5
03203,60000,71801,Renfe,AVE,2025-11-03 20:27:00,2025-11-03 23:48:00,0 days 03:21:00,03203_03-11-2025-20.27,,118.6,130.45,141.95,160.95
03203,04007,71801,Renfe,AVE,2025-11-03 20:53:00,2025-11-03 23:48:00,0 days 02:55:00,03203_03-11-2025-20.27,,111.6,122.75,133.6,152.6
03203,04007,04040,Renfe,AVE,2025-11-03 20:53:00,2025-11-03 21:57:00,0 days 01:04:00,03203_03-11-2025-20.27,,75.15,81.95,90.85,109.85
03203,70600,71801,Renfe,AVE,2025-11-03 21:33:00,2025-11-03 23:48:00,0 days 02:15:00,03203_03-11-2025-20.27,,101.4,110.65,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-03 21:58:00,2025-11-03 23:48:00,0 days 01:50:00,03203_03-11-2025-20.27,,32.05,40.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-03 22:42:00,2025-11-03 23:48:00,0 days 01:06:00,03203_03-11-2025-20.27,,29.15,35.0,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-03 23:09:00,2025-11-03 23:48:00,0 days 00:39:00,03203_03-11-2025-20.27,,22.25,26.7,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-04 20:27:00,2025-11-04 23:48:00,0 days 03:21:00,03203_04-11-2025-20.27,,59.3,71.15,94.65,113.65
03203,04007,71801,Renfe,AVE,2025-11-04 20:53:00,2025-11-04 23:48:00,0 days 02:55:00,03203_04-11-2025-20.27,,55.8,66.95,89.05,108.05
03203,04007,04040,Renfe,AVE,2025-11-04 20:53:00,2025-11-04 21:57:00,0 days 01:04:00,03203_04-11-2025-20.27,,41.0,47.8,63.6,82.6
03203,70600,71801,Renfe,AVE,2025-11-04 21:33:00,2025-11-04 23:48:00,0 days 02:15:00,03203_04-11-2025-20.27,,55.3,64.55,85.85,104.85
03203,04040,71801,Renfe,AVE,2025-11-04 21:58:00,2025-11-04 23:48:00,0 days 01:50:00,03203_04-11-2025-20.27,,32.05,40.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-04 22:42:00,2025-11-04 23:48:00,0 days 01:06:00,03203_04-11-2025-20.27,,29.15,35.0,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-04 23:09:00,2025-11-04 23:48:00,0 days 00:39:00,03203_04-11-2025-20.27,,22.25,26.7,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-05 20:27:00,2025-11-05 23:48:00,0 days 03:21:00,03203_05-11-2025-20.27,,118.6,130.45,,
03203,04007,71801,Renfe,AVE,2025-11-05 20:53:00,2025-11-05 23:48:00,0 days 02:55:00,03203_05-11-2025-20.27,,111.6,122.75,,
03203,04007,04040,Renfe,AVE,2025-11-05 20:53:00,2025-11-05 21:57:00,0 days 01:04:00,03203_05-11-2025-20.27,,75.15,81.95,,
03203,70600,71801,Renfe,AVE,2025-11-05 21:33:00,2025-11-05 23:48:00,0 days 02:15:00,03203_05-11-2025-20.27,,101.4,110.65,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-05 21:58:00,2025-11-05 23:48:00,0 days 01:50:00,03203_05-11-2025-20.27,,48.05,56.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-05 22:42:00,2025-11-05 23:48:00,0 days 01:06:00,03203_05-11-2025-20.27,,35.0,40.8,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-05 23:09:00,2025-11-05 23:48:00,0 days 00:39:00,03203_05-11-2025-20.27,,26.7,31.15,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-06 20:27:00,2025-11-06 23:48:00,0 days 03:21:00,03203_06-11-2025-20.27,,106.75,118.6,173.5,192.5
03203,04007,71801,Renfe,AVE,2025-11-06 20:53:00,2025-11-06 23:48:00,0 days 02:55:00,03203_06-11-2025-20.27,,100.45,111.6,133.6,152.6
03203,04007,04040,Renfe,AVE,2025-11-06 20:53:00,2025-11-06 21:57:00,0 days 01:04:00,03203_06-11-2025-20.27,,68.3,75.15,90.85,109.85
03203,70600,71801,Renfe,AVE,2025-11-06 21:33:00,2025-11-06 23:48:00,0 days 02:15:00,03203_06-11-2025-20.27,,92.2,101.4,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-06 21:58:00,2025-11-06 23:48:00,0 days 01:50:00,03203_06-11-2025-20.27,,32.05,40.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-06 22:42:00,2025-11-06 23:48:00,0 days 01:06:00,03203_06-11-2025-20.27,,29.15,35.0,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-06 23:09:00,2025-11-06 23:48:00,0 days 00:39:00,03203_06-11-2025-20.27,,22.25,26.7,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-07 20:27:00,2025-11-07 23:48:00,0 days 03:21:00,03203_07-11-2025-20.27,,106.75,118.6,126.2,145.2
03203,04007,04040,Renfe,AVE,2025-11-07 20:53:00,2025-11-07 21:57:00,0 days 01:04:00,03203_07-11-2025-20.27,,68.3,75.15,81.75,100.75
03203,04007,71801,Renfe,AVE,2025-11-07 20:53:00,2025-11-07 23:48:00,0 days 02:55:00,03203_07-11-2025-20.27,,100.45,111.6,118.75,137.75
03203,70600,71801,Renfe,AVE,2025-11-07 21:33:00,2025-11-07 23:48:00,0 days 02:15:00,03203_07-11-2025-20.27,,92.2,101.4,110.35,129.35
03203,04040,71801,Renfe,AVE,2025-11-07 21:58:00,2025-11-07 23:48:00,0 days 01:50:00,03203_07-11-2025-20.27,,32.05,40.05,53.25,72.25
03203,78400,71801,Renfe,AVE,2025-11-07 22:42:00,2025-11-07 23:48:00,0 days 01:06:00,03203_07-11-2025-20.27,,29.15,35.0,46.5,65.5
03203,04104,71801,Renfe,AVE,2025-11-07 23:09:00,2025-11-07 23:48:00,0 days 00:39:00,03203_07-11-2025-20.27,,22.25,26.7,35.5,54.5
03203,60000,71801,Renfe,AVE,2025-11-08 20:27:00,2025-11-08 23:48:00,0 days 03:21:00,03203_08-11-2025-20.27,,118.6,130.45,141.95,160.95
03203,04007,04040,Renfe,AVE,2025-11-08 20:53:00,2025-11-08 21:57:00,0 days 01:04:00,03203_08-11-2025-20.27,,75.15,81.95,90.85,109.85
03203,04007,71801,Renfe,AVE,2025-11-08 20:53:00,2025-11-08 23:48:00,0 days 02:55:00,03203_08-11-2025-20.27,,111.6,122.75,133.6,152.6
03203,70600,71801,Renfe,AVE,2025-11-08 21:33:00,2025-11-08 23:48:00,0 days 02:15:00,03203_08-11-2025-20.27,,101.4,110.65,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-08 21:58:00,2025-11-08 23:48:00,0 days 01:50:00,03203_08-11-2025-20.27,,40.05,48.05,74.55,93.55
03203,78400,71801,Renfe,AVE,2025-11-08 22:42:00,2025-11-08 23:48:00,0 days 01:06:00,03203_08-11-2025-20.27,,35.0,40.8,62.05,81.05
03203,04104,71801,Renfe,AVE,2025-11-08 23:09:00,2025-11-08 23:48:00,0 days 00:39:00,03203_08-11-2025-20.27,,26.7,31.15,47.35,66.35
03203,60000,71801,Renfe,AVE,2025-11-09 20:27:00,2025-11-09 23:48:00,0 days 03:21:00,03203_09-11-2025-20.27,,130.45,142.3,157.75,176.75
03203,04007,71801,Renfe,AVE,2025-11-09 20:53:00,2025-11-09 23:48:00,0 days 02:55:00,03203_09-11-2025-20.27,,122.75,133.9,148.45,167.45
03203,04007,04040,Renfe,AVE,2025-11-09 20:53:00,2025-11-09 21:57:00,0 days 01:04:00,03203_09-11-2025-20.27,,81.95,88.8,99.9,118.9
03203,70600,71801,Renfe,AVE,2025-11-09 21:33:00,2025-11-09 23:48:00,0 days 02:15:00,03203_09-11-2025-20.27,,101.4,110.65,122.65,141.65
03203,04040,71801,Renfe,AVE,2025-11-09 21:58:00,2025-11-09 23:48:00,0 days 01:50:00,03203_09-11-2025-20.27,,48.05,56.05,63.9,82.9
03203,78400,71801,Renfe,AVE,2025-11-09 22:42:00,2025-11-09 23:48:00,0 days 01:06:00,03203_09-11-2025-20.27,,29.15,35.0,46.5,65.5
03203,04104,71801,Renfe,AVE,2025-11-09 23:09:00,2025-11-09 23:48:00,0 days 00:39:00,03203_09-11-2025-20.27,,22.25,26.7,35.5,54.5
03203,60000,71801,Renfe,AVE,2025-11-10 20:27:00,2025-11-10 23:48:00,0 days 03:21:00,03203_10-11-2025-20.27,,59.3,71.15,94.65,113.65
03203,04007,71801,Renfe,AVE,2025-11-10 20:53:00,2025-11-10 23:48:00,0 days 02:55:00,03203_10-11-2025-20.27,,55.8,66.95,89.05,108.05
03203,04007,04040,Renfe,AVE,2025-11-10 20:53:00,2025-11-10 21:57:00,0 days 01:04:00,03203_10-11-2025-20.27,,41.0,47.8,63.6,82.6
